Date,adjclose,close,high,low,open,volume
2020-04-03,48.56067657470703,60.11000061035156,62.5,59.66999816894531,62.099998474121094,5466414
2020-04-06,50.46723937988281,62.470001220703125,62.9900016784668,60.5,61.09000015258789,4475626
2020-04-07,49.982521057128906,61.869998931884766,64.79000091552734,61.0,63.599998474121094,6689173
2020-04-08,48.318321228027344,59.810001373291016,61.25,59.310001373291016,60.0,7488425
2020-04-09,49.893646240234375,61.7599983215332,61.7599983215332,59.84000015258789,61.56999969482422,4265838
2020-04-14,50.69343948364258,62.75,62.75,60.79999923706055,61.7599983215332,4179847
2020-04-15,50.14409255981445,62.06999969482422,63.25,61.5,62.5,4472733
2020-04-16,49.48971939086914,61.2599983215332,61.2599983215332,60.13999938964844,60.470001220703125,5129177
2020-04-17,49.328147888183594,61.060001373291016,62.290000915527344,61.04999923706055,62.150001525878906,3484591
2020-04-20,48.3748664855957,59.880001068115234,61.59000015258789,59.880001068115234,60.9900016784668,3866241
2020-04-21,47.36503982543945,58.630001068115234,60.45000076293945,58.630001068115234,60.13999938964844,4261494
2020-04-22,47.86591720581055,59.25,59.95000076293945,57.58000183105469,58.380001068115234,4437856
2020-04-23,47.526611328125,58.83000183105469,60.2400016784668,58.369998931884766,60.0,4443380
2020-04-24,47.567012786865234,58.880001068115234,59.54999923706055,58.4900016784668,58.54999923706055,4408844
2020-04-27,47.567012786865234,58.880001068115234,58.880001068115234,57.0,58.25,4215834
2020-04-28,47.34888458251953,58.61000061035156,60.130001068115234,58.0,59.099998474121094,4608913
2020-04-29,49.33622741699219,61.06999969482422,61.06999969482422,59.349998474121094,59.349998474121094,3903547
2020-04-30,50.644962310791016,62.689998626708984,62.93000030517578,61.2599983215332,61.880001068115234,5477696
2020-05-01,47.534690856933594,58.84000015258789,61.540000915527344,58.84000015258789,61.5099983215332,5231281
2020-05-04,48.3748664855957,59.880001068115234,60.11000061035156,58.0099983215332,58.630001068115234,3294801
2020-05-05,49.15848922729492,60.849998474121094,61.189998626708984,60.150001525878906,60.599998474121094,3811757
2020-05-06,48.75455856323242,60.349998474121094,60.70000076293945,59.880001068115234,60.5,2251545
2020-05-07,47.87398910522461,59.2599983215332,60.189998626708984,59.13999938964844,59.93000030517578,3227213
2020-05-08,48.14866256713867,59.599998474121094,60.29999923706055,59.470001220703125,60.25,3732173
2020-05-11,48.58491134643555,60.13999938964844,60.77000045776367,59.79999923706055,60.0,3138014
2020-05-12,48.23753356933594,59.709999084472656,60.5,59.25,60.189998626708984,3095215
2020-05-13,49.15848922729492,60.849998474121094,60.849998474121094,58.790000915527344,59.20000076293945,4472151
2020-05-14,47.583168029785156,58.900001525878906,59.59000015258789,58.81999969482422,59.400001525878906,4440061
2020-05-15,48.14866256713867,59.599998474121094,59.7599983215332,58.90999984741211,59.5,2541031
2020-05-18,47.583168029785156,58.900001525878906,59.939998626708984,58.880001068115234,59.88999938964844,2783661
2020-05-19,48.189064025878906,59.650001525878906,60.400001525878906,59.400001525878906,60.099998474121094,3796234
2020-05-20,48.52836227416992,60.06999969482422,60.099998474121094,59.02000045776367,59.099998474121094,2628015
2020-05-21,47.704341888427734,59.04999923706055,60.400001525878906,59.04999923706055,60.34000015258789,3701924
2020-05-22,47.42158889770508,58.70000076293945,59.459999084472656,58.70000076293945,59.150001525878906,3533352
2020-05-25,47.6558723449707,58.9900016784668,59.369998931884766,58.650001525878906,59.34000015258789,3314489
2020-05-26,49.53011703491211,61.310001373291016,61.310001373291016,59.11000061035156,59.400001525878906,6741584
2020-05-27,51.94562911987305,64.30000305175781,65.87999725341797,61.7400016784668,61.810001373291016,10042101
2020-05-28,53.100868225097656,65.7300033569336,67.02999877929688,65.08999633789062,66.01000213623047,5684569
2020-05-29,51.50130081176758,63.75,65.6500015258789,63.75,65.37000274658203,8073379
2020-06-01,51.62247848510742,63.900001525878906,64.2300033569336,62.310001373291016,63.04999923706055,3070283
2020-06-02,51.727500915527344,64.02999877929688,64.44000244140625,63.56999969482422,64.0,2100991
2020-06-03,53.407859802246094,66.11000061035156,66.29000091552734,64.45999908447266,64.61000061035156,3553552
2020-06-04,54.660057067871094,67.66000366210938,68.6500015258789,66.91000366210938,67.9000015258789,6606740
2020-06-05,55.52445983886719,68.7300033569336,68.9800033569336,67.91000366210938,68.16999816894531,4428390
2020-06-09,58.32773971557617,72.19999694824219,72.41999816894531,70.66999816894531,71.0,5346437
2020-06-10,57.8430290222168,71.5999984741211,72.41999816894531,70.5999984741211,71.37999725341797,3872247
2020-06-11,55.29018783569336,68.44000244140625,70.5,68.30999755859375,69.87000274658203,5573908
2020-06-12,54.3853759765625,67.31999969482422,67.63999938964844,65.37999725341797,66.5,6002755
2020-06-15,53.56135559082031,66.30000305175781,68.0,66.30000305175781,67.22000122070312,4090602
2020-06-16,55.815303802490234,69.08999633789062,69.56999969482422,68.1500015258789,68.76000213623047,5425361
2020-06-17,56.2192268371582,69.58999633789062,69.77999877929688,68.55999755859375,69.69999694824219,3893680
2020-06-18,55.75066375732422,69.01000213623047,69.44000244140625,68.12999725341797,69.1500015258789,6359929
2020-06-19,55.484073638916016,68.68000030517578,69.87000274658203,68.36000061035156,69.6500015258789,5999403
2020-06-22,56.098052978515625,69.44000244140625,69.86000061035156,67.9000015258789,68.1500015258789,2314821
2020-06-23,55.766822814941406,69.02999877929688,69.66000366210938,68.29000091552734,69.66000366210938,2516618
2020-06-24,55.93647003173828,69.23999786376953,69.5999984741211,68.62999725341797,69.23999786376953,2798594
2020-06-25,54.65196990966797,67.6500015258789,68.61499786376953,67.56999969482422,67.95999908447266,3797086
2020-06-26,55.9607048034668,69.2699966430664,69.41000366210938,68.31999969482422,68.66999816894531,5935454
2020-06-29,55.40327835083008,68.58000183105469,68.58000183105469,67.37000274658203,67.80000305175781,2706964
2020-06-30,56.081886291503906,69.41999816894531,70.1500015258789,69.01000213623047,69.55000305175781,4503164
2020-07-01,56.45351028442383,69.87999725341797,69.87999725341797,68.87000274658203,69.44999694824219,2669469
2020-07-02,57.43910217285156,71.0999984741211,71.16000366210938,69.5199966430664,69.80000305175781,4184511
2020-07-03,57.818790435791016,71.56999969482422,71.93000030517578,70.7699966430664,71.43000030517578,2633309
2020-07-06,57.69761657714844,71.41999816894531,72.30000305175781,70.97000122070312,71.4000015258789,2432574
2020-07-07,57.55220031738281,71.23999786376953,72.38999938964844,71.16000366210938,71.9000015258789,3742188
2020-07-08,57.00284194946289,70.55999755859375,71.47000122070312,70.25,70.97000122070312,3698529
2020-07-09,56.88974380493164,70.41999816894531,71.12999725341797,70.41999816894531,71.0199966430664,2582172
2020-07-10,57.05940246582031,70.62999725341797,71.1500015258789,70.20999908447266,70.61000061035156,2954790
2020-07-13,58.263126373291016,72.12000274658203,72.62999725341797,71.5,71.80000305175781,3169882
2020-07-14,57.948062896728516,71.7300033569336,72.25,71.44000244140625,72.0,2788782
2020-07-15,58.75592041015625,72.7300033569336,72.80000305175781,71.4000015258789,72.0,3427002
2020-07-16,58.683204650878906,72.63999938964844,73.44999694824219,72.08999633789062,73.06999969482422,3339604
2020-07-17,58.65089797973633,72.5999984741211,73.0199966430664,72.20999908447266,72.77999877929688,3329439
2020-07-20,58.15809631347656,71.98999786376953,72.3499984741211,71.55000305175781,72.20999908447266,1506664
2020-07-21,60.12928009033203,74.43000030517578,74.43000030517578,72.33999633789062,72.77999877929688,3172653
2020-07-22,59.88692092895508,74.12999725341797,74.72000122070312,73.56999969482422,74.30000305175781,2723772
2020-07-23,59.57186508178711,73.73999786376953,73.95999908447266,73.18000030517578,73.76000213623047,2494631
2020-07-24,58.860939025878906,72.86000061035156,73.63999938964844,72.75,73.19999694824219,2473039
2020-07-27,58.56202697753906,72.48999786376953,73.27999877929688,72.2699966430664,72.8499984741211,1905993
2020-07-28,58.33582305908203,72.20999908447266,73.05000305175781,72.12999725341797,72.81999969482422,1907858
2020-07-29,58.98211669921875,73.01000213623047,73.91000366210938,72.54000091552734,72.80000305175781,4074211
2020-07-30,59.151763916015625,73.22000122070312,73.87000274658203,73.02999877929688,73.30000305175781,2916496
2020-07-31,57.51988220214844,71.19999694824219,72.66999816894531,71.02999877929688,72.5999984741211,4787087
2020-08-03,56.4939079284668,69.93000030517578,70.51000213623047,69.12999725341797,70.41000366210938,3299430
2020-08-04,57.76224899291992,71.5,72.25,71.16999816894531,71.30000305175781,4177168
2020-08-05,57.92380905151367,71.69999694824219,71.7699966430664,69.66999816894531,70.30999755859375,2914726
2020-08-06,57.93190002441406,71.70999908447266,72.23999786376953,71.1500015258789,72.0,2237150
2020-08-07,57.77840805053711,71.5199966430664,71.6500015258789,71.0199966430664,71.20999908447266,2499015
2020-08-10,59.76573944091797,73.9800033569336,74.12000274658203,72.05999755859375,72.0999984741211,3363578
2020-08-11,60.3474006652832,74.69999694824219,76.02999877929688,73.91000366210938,74.0,4249396
2020-08-12,60.056575775146484,74.33999633789062,76.75,73.94999694824219,75.97000122070312,4403812
2020-08-13,58.513553619384766,72.43000030517578,75.16999816894531,72.12999725341797,74.98999786376953,5960634
2020-08-14,57.9722900390625,71.76000213623047,72.87000274658203,71.2699966430664,72.43000030517578,4061418
2020-08-17,57.1644287109375,70.76000213623047,71.44999694824219,70.6500015258789,71.0999984741211,3329741
2020-08-18,56.93822479248047,70.4800033569336,71.23999786376953,70.02999877929688,70.80000305175781,4601033
2020-08-19,58.199867248535156,71.04000091552734,71.05999755859375,69.51000213623047,69.51000213623047,3711730
2020-08-20,57.56085205078125,70.26000213623047,70.66999816894531,69.8499984741211,69.8499984741211,4527699
2020-08-21,57.04473114013672,69.62999725341797,71.1500015258789,69.62999725341797,70.5,4129176
2020-08-24,56.48762512207031,68.94999694824219,69.62999725341797,68.8499984741211,69.58000183105469,2682292
2020-08-25,57.71650695800781,70.44999694824219,70.77999877929688,69.5999984741211,70.0,3548162
2020-08-26,57.06111526489258,69.6500015258789,69.87000274658203,68.80000305175781,69.81999969482422,2667332
2020-08-27,56.5859489440918,69.06999969482422,69.83000183105469,68.9000015258789,69.6500015258789,3089720
2020-08-28,56.602333068847656,69.08999633789062,69.68000030517578,68.81999969482422,69.31999969482422,3290137
2020-08-31,55.9387321472168,68.27999877929688,69.16000366210938,68.27999877929688,68.8499984741211,2630027
2020-09-01,54.718040466308594,66.79000091552734,67.72000122070312,66.41999816894531,67.51000213623047,4125905
2020-09-02,55.38982391357422,67.61000061035156,67.91999816894531,66.9000015258789,66.95999908447266,2427562
2020-09-03,55.85680389404297,68.18000030517578,68.5999984741211,68.0199966430664,68.25,2379411
2020-09-04,54.668888092041016,66.7300033569336,67.44000244140625,66.66999816894531,67.12999725341797,2884072
2020-09-07,55.193206787109375,67.37000274658203,67.9000015258789,66.06999969482422,66.37000274658203,2350246
2020-09-08,56.110774993896484,68.48999786376953,68.48999786376953,67.56999969482422,67.87000274658203,2062956
2020-09-09,54.718040466308594,66.79000091552734,66.9800033569336,66.33000183105469,66.5999984741211,3026643
2020-09-10,54.66069030761719,66.72000122070312,67.87999725341797,66.29000091552734,67.87999725341797,2969184
2020-09-11,53.906986236572266,65.80000305175781,66.26000213623047,65.80000305175781,66.0,2996930
2020-09-14,54.21009826660156,66.16999816894531,66.58999633789062,65.80000305175781,66.19000244140625,1944822
2020-09-15,53.27615737915039,65.02999877929688,66.16000366210938,65.0,66.0,3757071
2020-09-16,53.82505416870117,65.69999694824219,65.83000183105469,65.01000213623047,65.5999984741211,3905800
2020-09-17,53.2515754699707,65.0,65.7699966430664,65.0,65.37000274658203,3934061
2020-09-18,52.735450744628906,64.37000274658203,65.25,64.37000274658203,65.11000061035156,6395277
2020-09-21,52.0226936340332,63.5,64.3499984741211,63.310001373291016,64.30000305175781,4649205
2020-09-22,51.67041015625,63.06999969482422,63.279998779296875,62.63999938964844,63.0,3671667
2020-09-23,52.65351486206055,64.2699966430664,64.47000122070312,63.349998474121094,63.4900016784668,3572552
2020-09-24,52.596168518066406,64.19999694824219,64.43000030517578,63.0,63.47999954223633,2762068
2020-09-25,54.177330017089844,66.12999725341797,66.77999877929688,65.25,65.48999786376953,4021873
2020-09-28,53.65300750732422,65.48999786376953,66.63999938964844,65.04000091552734,66.5,2440377
2020-09-29,53.2679557800293,65.0199966430664,66.04000091552734,64.9000015258789,65.88999938964844,1979376
2020-09-30,52.112815856933594,63.61000061035156,64.52999877929688,63.59000015258789,64.05999755859375,4612677
2020-10-01,52.46509552001953,64.04000091552734,64.54000091552734,63.779998779296875,63.90999984741211,2109305
2020-10-02,52.20293045043945,63.720001220703125,64.25,63.560001373291016,63.91999816894531,2525561
2020-10-05,54.06263732910156,65.98999786376953,65.98999786376953,64.56999969482422,64.70999908447266,1961004
2020-10-06,54.193721771240234,66.1500015258789,66.43000030517578,65.37000274658203,66.29000091552734,2227080
2020-10-07,55.3570671081543,67.56999969482422,67.61000061035156,66.16000366210938,66.16999816894531,3011826
2020-10-08,55.79946517944336,68.11000061035156,68.37999725341797,67.61000061035156,68.25,3174818
2020-10-09,55.47175598144531,67.70999908447266,68.55000305175781,67.70999908447266,68.5,2430743
2020-10-12,56.20907974243164,68.61000061035156,68.62000274658203,67.47000122070312,67.69000244140625,2140654
2020-10-13,56.839908599853516,69.37999725341797,70.66000366210938,69.13999938964844,69.56999969482422,3234295
2020-10-14,56.25823974609375,68.66999816894531,69.33000183105469,68.56999969482422,68.91000366210938,2158016
2020-10-15,56.75798416137695,69.27999877929688,69.72000122070312,68.33000183105469,68.62000274658203,2461648
2020-10-16,56.72521209716797,69.23999786376953,69.6500015258789,68.93000030517578,69.0,2994507
2020-10-19,57.356040954589844,70.01000213623047,70.25,69.5199966430664,69.8499984741211,1711635
2020-10-20,56.64328384399414,69.13999938964844,70.44999694824219,69.0199966430664,70.01000213623047,3276870
2020-10-21,57.07749938964844,69.66999816894531,69.81999969482422,69.08000183105469,69.20999908447266,3012271
2020-10-22,56.798954010009766,69.33000183105469,69.45999908447266,68.66000366210938,69.01000213623047,2607989
2020-10-23,57.26593017578125,69.9000015258789,69.91000366210938,68.95999908447266,69.62000274658203,2327154
2020-10-26,57.11026382446289,69.70999908447266,70.0999984741211,69.5,69.94999694824219,1509835
2020-10-27,56.32378005981445,68.75,69.37999725341797,68.30999755859375,69.0999984741211,2139783
2020-10-28,56.0780029296875,68.44999694824219,68.79000091552734,67.66000366210938,68.0199966430664,2260344
2020-10-29,55.824031829833984,68.13999938964844,68.66999816894531,67.75,68.1500015258789,2736317
2020-10-30,56.544979095458984,69.0199966430664,69.62999725341797,68.04000091552734,68.1500015258789,3779713
2020-11-02,56.42209243774414,68.87000274658203,69.69999694824219,66.04000091552734,69.68000030517578,3410760
2020-11-03,57.200382232666016,69.81999969482422,70.44999694824219,68.9800033569336,69.06999969482422,4195170
2020-11-04,56.04523468017578,68.41000366210938,69.72000122070312,67.87000274658203,69.5,2725022
2020-11-05,57.07749938964844,69.66999816894531,69.66999816894531,68.30999755859375,68.38999938964844,3856662
2020-11-06,57.17580795288086,69.79000091552734,70.25,69.26000213623047,70.0,2084788
2020-11-09,57.60182189941406,70.30999755859375,70.58000183105469,69.80000305175781,69.87000274658203,2365509
2020-11-10,59.31406784057617,72.4000015258789,73.13999938964844,71.31999969482422,72.0,6300671
2020-11-11,60.95256423950195,74.4000015258789,74.44000244140625,72.66000366210938,72.94999694824219,5151533
2020-11-12,59.86296844482422,73.06999969482422,74.5999984741211,72.87000274658203,74.4000015258789,3365097
2020-11-13,59.92031478881836,73.13999938964844,73.41999816894531,72.52999877929688,72.80000305175781,2805108
2020-11-16,61.026309967041016,74.48999786376953,74.55999755859375,73.79000091552734,74.0,350619
2020-11-17,61.763633728027344,75.38999938964844,75.45999908447266,74.5999984741211,74.6500015258789,4312323
2020-11-18,63.53322982788086,77.55000305175781,77.55000305175781,75.44000244140625,75.45999908447266,3979413
2020-11-19,64.61463928222656,78.87000274658203,78.87000274658203,77.18000030517578,78.0,4383570
2020-11-20,65.5404052734375,80.0,80.0,78.0999984741211,78.77999877929688,6969228
2020-11-23,65.21269226074219,79.5999984741211,80.05000305175781,79.2699966430664,79.79000091552734,1945889
2020-11-24,66.4907455444336,81.16000366210938,81.52999877929688,79.94999694824219,80.01000213623047,2684006
2020-11-25,67.4820327758789,82.37000274658203,83.3499984741211,82.03500366210938,82.4000015258789,3687505
2020-11-26,66.43338775634766,81.08999633789062,81.98999786376953,81.08999633789062,81.9000015258789,2020361
2020-11-27,66.12206268310547,80.70999908447266,81.69000244140625,80.5199966430664,81.0,2403041
2020-11-30,64.77848815917969,79.06999969482422,81.25,79.06999969482422,80.6500015258789,4762676
2020-12-01,65.74520111083984,80.25,80.62999725341797,78.79000091552734,79.01000213623047,2463844
2020-12-02,65.62232971191406,80.0999984741211,80.38999938964844,79.3499984741211,80.33000183105469,3014706
2020-12-03,65.179931640625,79.55999755859375,80.0999984741211,79.4800033569336,80.0,1879664
2020-12-04,65.6878662109375,80.18000030517578,80.62000274658203,79.66999816894531,79.80000305175781,2250549
2020-12-07,66.14664459228516,80.73999786376953,80.79499816894531,80.05000305175781,80.5,2093503
2020-12-08,67.02325439453125,81.80999755859375,81.80999755859375,80.0,80.37999725341797,3903389
2020-12-09,68.1456298828125,83.18000030517578,83.5999984741211,81.83999633789062,82.0,4244217
2020-12-10,68.07188415527344,83.08999633789062,84.2699966430664,82.88999938964844,83.55000305175781,5242972
2020-12-11,67.4984130859375,82.38999938964844,83.05000305175781,82.16999816894531,82.9000015258789,2534051
2020-12-14,68.75187683105469,83.91999816894531,84.54000091552734,82.5,82.5,2641931
2020-12-15,68.0555191040039,83.06999969482422,84.45999908447266,82.80999755859375,84.30000305175781,2858544
2020-12-16,68.69453430175781,83.8499984741211,84.68000030517578,83.12999725341797,83.12999725341797,2037896
2020-12-17,69.40728759765625,84.72000122070312,84.83999633789062,84.0999984741211,84.58999633789062,4344206
2020-12-18,68.1292495727539,83.16000366210938,84.44999694824219,83.16000366210938,84.4000015258789,8380263
2020-12-21,67.9981689453125,83.0,83.51000213623047,82.33999633789062,83.12000274658203,1607940
2020-12-22,67.52299499511719,82.41999816894531,83.63999938964844,82.18000030517578,82.75,1995338
2020-12-23,68.1456298828125,83.18000030517578,83.36000061035156,82.5999984741211,82.79000091552734,1402217
2020-12-24,68.12105560302734,83.1500015258789,84.5,83.1500015258789,83.97000122070312,883611
2020-12-29,68.82561492919922,84.01000213623047,84.41999816894531,83.80000305175781,83.80000305175781,1165218
2020-12-30,68.48152923583984,83.58999633789062,83.80000305175781,83.08999633789062,83.55000305175781,1340818
2020-12-31,67.26902770996094,82.11000061035156,83.83000183105469,82.11000061035156,83.4000015258789,1120867
2021-01-04,68.61260223388672,83.75,83.91999816894531,82.16999816894531,82.2300033569336,1414844
2021-01-05,68.18659973144531,83.2300033569336,83.26000213623047,82.48500061035156,83.0,1809541
2021-01-06,67.91624450683594,82.9000015258789,83.3499984741211,82.27999877929688,82.69000244140625,2252786
2021-01-07,69.29259490966797,84.58000183105469,85.18000030517578,83.69999694824219,84.37999725341797,3011086
2021-01-08,70.1528091430664,85.62999725341797,85.62999725341797,84.79499816894531,84.98999786376953,2446079
2021-01-11,69.76775360107422,85.16000366210938,85.62999725341797,84.94000244140625,85.4000015258789,1840016
2021-01-12,70.35762023925781,85.87999725341797,86.26000213623047,85.27999877929688,85.48999786376953,1940939
2021-01-13,70.43135833740234,85.97000122070312,86.0999984741211,85.11000061035156,85.4000015258789,1887641
2021-01-14,70.72628784179688,86.33000183105469,86.4000015258789,85.4000015258789,85.5,2524347
2021-01-15,69.94799041748047,85.37999725341797,86.47000122070312,85.25,86.0999984741211,2866714
2021-01-18,69.3663101196289,84.66999816894531,85.34500122070312,84.16000366210938,85.0999984741211,1469159
2021-01-19,69.7267837524414,85.11000061035156,85.61000061035156,84.91000366210938,85.0,2049672
2021-01-20,69.12054443359375,84.37000274658203,85.19000244140625,84.25,85.11000061035156,1663224
2021-01-21,69.8988265991211,85.31999969482422,85.4800033569336,84.51000213623047,85.02999877929688,2358103
2021-01-22,69.71040344238281,85.08999633789062,85.31999969482422,84.80999755859375,85.0,4575426
2021-01-25,69.85787963867188,85.2699966430664,85.73999786376953,84.80000305175781,85.11000061035156,1361881
2021-01-27,70.9474868774414,86.5999984741211,86.91999816894531,85.86000061035156,86.05999755859375,2843239
2021-01-28,69.75135803222656,85.13999938964844,85.45999908447266,83.9000015258789,85.30999755859375,3455937
2021-01-29,68.4159927368164,83.51000213623047,86.08999633789062,83.37999725341797,85.98999786376953,4486404
2021-02-01,69.37450408935547,84.68000030517578,84.68000030517578,82.0199966430664,83.0,2604306
2021-02-02,70.93930053710938,86.58999633789062,86.97000122070312,85.3499984741211,85.62000274658203,2678902
2021-02-03,71.758544921875,87.58999633789062,88.4800033569336,87.12000274658203,87.20999908447266,2455634
2021-02-04,71.32433319091797,87.05999755859375,88.12999725341797,86.76000213623047,87.87000274658203,2315913
2021-02-05,72.6187744140625,88.63999938964844,88.88999938964844,87.8499984741211,88.19999694824219,2242933
2021-02-08,72.6023941040039,88.62000274658203,89.19999694824219,88.5999984741211,88.80000305175781,1820303
2021-02-09,71.61927032470703,87.41999816894531,88.70999908447266,87.04000091552734,88.37999725341797,1882826
2021-02-10,70.55424499511719,86.12000274658203,88.47000122070312,85.7699966430664,88.0,3228687
2021-02-11,71.31614685058594,87.05000305175781,87.19000244140625,85.25,85.94000244140625,2322335
